feature_name,feature_position,X,Y
M-34-077-Ca,SE,-339119.0337,-1120819.767
M-34-077-Ca,SW,-348110.9641,-1120259.522
M-34-077-Ca,NW,-347526.9264,-1111007.977
M-34-077-Cb,NW,-338550.1292,-1111567.214
M-34-077-Cb,NE,-329572.3621,-1112111.768
M-34-077-Cb,SE,-330126.1367,-1121365.305
M-34-077-Cb,SW,-339119.0337,-1120819.767
M-34-077-Cb,NW,-338550.1292,-1111567.214
M-34-077-Da,NW,-329572.3621,-1112111.768
M-34-077-Da,NE,-320593.6498,-1112641.644
M-34-077-Da,SE,-321132.2978,-1121896.138
M-34-077-Da,SW,-330126.1367,-1121365.305
M-34-077-Da,NW,-329572.3621,-1112111.768
M-34-077-Db,NW,-320593.6498,-1112641.644
M-34-077-Db,NE,-311614.0173,-1113156.843
M-34-077-Db,SE,-312137.5418,-1122412.269
M-34-077-Db,SW,-321132.2978,-1121896.138
M-34-077-Db,NW,-320593.6498,-1112641.644
M-34-078-Ca,NW,-311614.0173,-1113156.843
M-34-078-Ca,NE,-302633.4896,-1113657.37
M-34-078-Ca,SE,-303141.8937,-1122913.702
M-34-078-Ca,SW,-312137.5418,-1122412.269
M-34-078-Ca,NW,-311614.0173,-1113156.843
M-34-078-Cb,NW,-302633.4896,-1113657.37
M-34-078-Cb,NE,-293652.0916,-1114143.227
M-34-078-Cb,SE,-294145.3783,-1123400.439
M-34-078-Cb,SW,-303141.8937,-1122913.702
M-34-078-Cb,NW,-302633.4896,-1113657.37
M-34-078-Da,NW,-293652.0916,-1114143.227
M-34-078-Da,NE,-284669.8483,-1114614.418
M-34-078-Da,SE,-285148.0207,-1123872.484
M-34-078-Da,SW,-294145.3783,-1123400.439
M-34-078-Da,NW,-293652.0916,-1114143.227
M-34-078-Db,NW,-284669.8483,-1114614.418
M-34-078-Db,NE,-275686.785,-1115070.945
M-34-078-Db,SE,-276149.8458,-1124329.839
M-34-078-Db,SW,-285148.0207,-1123872.484
M-34-078-Db,NW,-284669.8483,-1114614.418
M-34-079-Ca,NW,-275686.785,-1115070.945
M-34-079-Ca,NE,-266702.9267,-1115512.81
M-34-079-Ca,SE,-267150.8789,-1124772.507
M-34-079-Ca,SW,-276149.8458,-1124329.839
M-34-079-Ca,NW,-275686.785,-1115070.945
M-34-079-Cb,NW,-266702.9267,-1115512.81
M-34-079-Cb,NE,-257718.2987,-1115940.017
M-34-079-Cb,SE,-258151.1449,-1125200.49
M-34-079-Cb,SW,-267150.8789,-1124772.507
M-34-079-Cb,NW,-266702.9267,-1115512.81
M-34-079-Da,NW,-257718.2987,-1115940.017
M-34-079-Da,NE,-248732.9263,-1116352.569
M-34-079-Da,SE,-249150.6692,-1125613.791
M-34-079-Da,SW,-258151.1449,-1125200.49
M-34-079-Da,NW,-257718.2987,-1115940.017
M-34-079-Db,NW,-248732.9263,-1116352.569
M-34-079-Db,NE,-239746.8347,-1116750.467
M-34-079-Db,SE,-240149.4769,-1126012.413
M-34-079-Db,SW,-249150.6692,-1125613.791
M-34-079-Db,NW,-248732.9263,-1116352.569
M-34-080-Ca,NW,-239746.8347,-1116750.467
M-34-080-Ca,NE,-230760.0494,-1117133.714
M-34-080-Ca,SE,-231147.5934,-1126396.358
M-34-080-Ca,SW,-240149.4769,-1126012.413
M-34-080-Ca,NW,-239746.8347,-1116750.467
M-34-080-Cb,NW,-230760.0494,-1117133.714
M-34-080-Cb,NE,-221772.5957,-1117502.313
M-34-080-Cb,SE,-222145.044,-1126765.629
M-34-080-Cb,SW,-231147.5934,-1126396.358
M-34-080-Cb,NW,-230760.0494,-1117133.714
M-34-080-Da,NW,-221772.5957,-1117502.313
M-34-080-Da,NE,-212784.4991,-1117856.266
M-34-080-Da,SE,-213141.854,-1127120.227
M-34-080-Da,SW,-222145.044,-1126765.629
M-34-080-Da,NW,-221772.5957,-1117502.313
M-34-080-Db,NW,-212784.4991,-1117856.266
M-34-080-Db,NE,-203795.7852,-1118195.576
M-34-080-Db,SE,-204138.049,-1127460.155
M-34-080-Db,SW,-213141.854,-1127120.227
M-34-080-Db,NW,-212784.4991,-1117856.266
M-34-081-Ca,NW,-203795.7852,-1118195.576
M-34-081-Ca,NE,-194806.4794,-1118520.244
M-34-081-Ca,SE,-195133.6543,-1127785.416
M-34-081-Ca,SW,-204138.049,-1127460.155
M-34-081-Ca,NW,-203795.7852,-1118195.576
M-34-081-Cb,NW,-194806.4794,-1118520.244
M-34-081-Cb,NE,-185816.6075,-1118830.273
M-34-081-Cb,SE,-186128.6955,-1128096.01
M-34-081-Cb,SW,-195133.6543,-1127785.416
M-34-081-Cb,NW,-194806.4794,-1118520.244
M-34-081-Da,NW,-185816.6075,-1118830.273
M-34-081-Da,NE,-176826.1949,-1119125.664
M-34-081-Da,SE,-177123.1981,-1128391.941
M-34-081-Da,SW,-186128.6955,-1128096.01
M-34-081-Da,NW,-185816.6075,-1118830.273
M-34-081-Db,NW,-176826.1949,-1119125.664
M-34-081-Db,NE,-167835.2675,-1119406.42
M-34-081-Db,SE,-168117.1877,-1128673.21
M-34-081-Db,SW,-177123.1981,-1128391.941
M-34-081-Db,NW,-176826.1949,-1119125.664
M-34-082-Ca,NW,-167835.2675,-1119406.42
M-34-082-Ca,NE,-158843.8508,-1119672.542
M-34-082-Ca,SE,-159110.69,-1128939.818
M-34-082-Ca,SW,-168117.1877,-1128673.21
M-34-082-Ca,NW,-167835.2675,-1119406.42
M-34-082-Cb,NW,-158843.8508,-1119672.542
M-34-082-Cb,NE,-149851.9707,-1119924.032
M-34-082-Cb,SE,-150103.7306,-1129191.768
M-34-082-Cb,SW,-159110.69,-1128939.818
M-34-082-Cb,NW,-158843.8508,-1119672.542
M-34-082-Da,NW,-149851.9707,-1119924.032
M-34-082-Da,NE,-140859.653,-1120160.892
M-34-082-Da,SE,-141096.3351,-1129429.061
M-34-082-Da,SW,-150103.7306,-1129191.768
M-34-082-Da,NW,-149851.9707,-1119924.032
M-34-082-Db,NW,-140859.653,-1120160.892
M-34-082-Db,NE,-131866.9234,-1120383.123
M-34-082-Db,SE,-132088.5294,-1129651.699
M-34-082-Db,SW,-141096.3351,-1129429.061
M-34-082-Db,NW,-140859.653,-1120160.892
M-33-081-Dc,NW,-617299.041,-1096595.514
M-33-081-Dc,NE,-608347.3223,-1097598.685
M-33-081-Dc,SE,-609371.8816,-1106809.903
M-33-081-Dc,SW,-618338.8505,-1105804.992
M-33-081-Dc,NW,-617299.041,-1096595.514
M-33-081-Dd,NW,-608347.3223,-1097598.685
M-33-081-Dd,NE,-599393.9225,-1098587.034
M-33-081-Dd,SE,-600403.236,-1107799.968
M-33-081-Dd,SW,-609371.8816,-1106809.903
M-33-081-Dd,NW,-608347.3223,-1097598.685
M-33-082-Cc,NW,-599393.9225,-1098587.034
M-33-082-Cc,NE,-590438.8648,-1099560.564
M-33-082-Cc,SE,-591432.9367,-1108775.19
M-33-082-Cc,SW,-600403.236,-1107799.968
M-33-082-Cc,NW,-599393.9225,-1098587.034
M-33-082-Cd,NW,-590438.8648,-1099560.564
M-33-082-Cd,NE,-581482.1719,-1100519.28
M-33-082-Cd,SE,-582461.0066,-1109735.575
M-33-082-Cd,SW,-591432.9367,-1108775.19
M-33-082-Cd,NW,-590438.8648,-1099560.564
M-33-082-Dc,NW,-581482.1719,-1100519.28
M-33-082-Dc,NE,-572523.8671,-1101463.186
M-33-082-Dc,SE,-573487.4686,-1110681.126
M-33-082-Dc,SW,-582461.0066,-1109735.575
M-33-082-Dc,NW,-581482.1719,-1100519.28
M-33-082-Dd,NW,-572523.8671,-1101463.186
M-33-082-Dd,NE,-563563.9732,-1102392.287
M-33-082-Dd,SE,-564512.346,-1111611.847
M-33-082-Dd,SW,-573487.4686,-1110681.126
M-33-082-Dd,NW,-572523.8671,-1101463.186
M-33-083-Cc,NW,-563563.9732,-1102392.287
M-33-083-Cc,NE,-554602.5136,-1103306.587
M-33-083-Cc,SE,-555535.6618,-1112527.744
M-33-083-Cc,SW,-564512.346,-1111611.847
M-33-083-Cc,NW,-563563.9732,-1102392.287
M-33-083-Cd,NW,-554602.5136,-1103306.587
M-33-083-Cd,NE,-545639.5114,-1104206.089
M-33-083-Cd,SE,-546557.4391,-1113428.819
M-33-083-Cd,SW,-555535.6618,-1112527.744
M-33-083-Cd,NW,-554602.5136,-1103306.587
M-33-083-Dc,NW,-545639.5114,-1104206.089
M-33-083-Dc,NE,-536674.9898,-1105090.798
M-33-083-Dc,SE,-537577.7013,-1114315.077
M-33-083-Dc,SW,-546557.4391,-1113428.819
M-33-083-Dc,NW,-545639.5114,-1104206.089
M-33-083-Dd,NW,-536674.9898,-1105090.798
M-33-083-Dd,NE,-527708.9723,-1105960.718
M-33-083-Dd,SE,-528596.4717,-1115186.522
M-33-083-Dd,SW,-537577.7013,-1114315.077
M-33-083-Dd,NW,-536674.9898,-1105090.798
M-33-084-Cc,NW,-527708.9723,-1105960.718
M-33-084-Cc,NE,-518741.4821,-1106815.854
M-33-084-Cc,SE,-519613.7736,-1116043.158
M-33-084-Cc,SW,-528596.4717,-1115186.522
M-33-084-Cc,NW,-527708.9723,-1105960.718
M-33-084-Cd,NW,-518741.4821,-1106815.854
M-33-084-Cd,NE,-509772.5429,-1107656.209
M-33-084-Cd,SE,-510629.6304,-1116884.989
M-33-084-Cd,SW,-519613.7736,-1116043.158
M-33-084-Cd,NW,-518741.4821,-1106815.854
M-33-084-Dc,NW,-509772.5429,-1107656.209
M-33-084-Dc,NE,-500802.178,-1108481.787
M-33-084-Dc,SE,-501644.0658,-1117712.02
M-33-084-Dc,SW,-510629.6304,-1116884.989
M-33-084-Dc,NW,-509772.5429,-1107656.209
M-33-084-Dd,NW,-500802.178,-1108481.787
M-33-084-Dd,NE,-491830.4112,-1109292.593
M-33-084-Dd,SE,-492657.1032,-1118524.253
M-33-084-Dd,SW,-501644.0658,-1117712.02
M-33-084-Dd,NW,-500802.178,-1108481.787
M-34-073-Cc,NW,-491830.4112,-1109292.593
M-34-073-Cc,NE,-482857.266,-1110088.63
M-34-073-Cc,SE,-483668.7662,-1119321.693
M-34-073-Cc,SW,-492657.1032,-1118524.253
M-34-073-Cc,NW,-491830.4112,-1109292.593
M-34-073-Cd,NW,-482857.266,-1110088.63
M-34-073-Cd,NE,-473882.7662,-1110869.902
M-34-073-Cd,SE,-474679.0786,-1120104.344
M-34-073-Cd,SW,-483668.7662,-1119321.693
M-34-073-Cd,NW,-482857.266,-1110088.63
M-34-073-Dc,NW,-473882.7662,-1110869.902
M-34-073-Dc,NE,-464906.9355,-1111636.413
M-34-073-Dc,SE,-465688.0641,-1120872.21
M-34-073-Dc,SW,-474679.0786,-1120104.344
M-34-073-Dc,NW,-473882.7662,-1110869.902
M-34-073-Dd,NW,-464906.9355,-1111636.413
M-34-073-Dd,NE,-455929.7978,-1112388.167
M-34-073-Dd,SE,-456695.7465,-1121625.293
M-34-073-Dd,SW,-465688.0641,-1120872.21
M-34-073-Dd,NW,-464906.9355,-1111636.413
M-34-074-Cc,NW,-455929.7978,-1112388.167
M-34-074-Cc,NE,-446951.377,-1113125.169
M-34-074-Cc,SE,-447702.1496,-1122363.6
M-34-074-Cc,SW,-456695.7465,-1121625.293
M-34-074-Cc,NW,-455929.7978,-1112388.167
M-34-074-Cd,NW,-446951.377,-1113125.169
M-34-074-Cd,NE,-437971.697,-1113847.42
M-34-074-Cd,SE,-438707.2975,-1123087.131
M-34-074-Cd,SW,-447702.1496,-1122363.6
M-34-074-Cd,NW,-446951.377,-1113125.169
M-34-074-Dc,NW,-437971.697,-1113847.42
M-34-074-Dc,NE,-428990.782,-1114554.927
M-34-074-Dc,SE,-429711.214,-1123795.893
M-34-074-Dc,SW,-438707.2975,-1123087.131
M-34-074-Dc,NW,-437971.697,-1113847.42
M-34-074-Dd,NW,-428990.782,-1114554.927
M-34-074-Dd,NE,-420008.656,-1115247.691
M-34-074-Dd,SE,-420713.9233,-1124489.888
M-34-074-Dd,SW,-429711.214,-1123795.893
M-34-074-Dd,NW,-428990.782,-1114554.927
M-34-075-Cc,NW,-420008.656,-1115247.691
M-34-075-Cc,NE,-411025.3431,-1115925.716
M-34-075-Cc,SE,-411715.4495,-1125169.119
M-34-075-Cc,SW,-420713.9233,-1124489.888
M-34-075-Cc,NW,-420008.656,-1115247.691
M-34-075-Cd,NW,-411025.3431,-1115925.716
M-34-075-Cd,NE,-402040.8677,-1116589.008
M-34-075-Cd,SE,-402715.8167,-1125833.591
M-34-075-Cd,SW,-411715.4495,-1125169.119
M-34-075-Cd,NW,-411025.3431,-1115925.716
M-34-075-Dc,NW,-402040.8677,-1116589.008
M-34-075-Dc,NE,-393055.2538,-1117237.568
M-34-075-Dc,SE,-393715.0492,-1126483.306
M-34-075-Dc,SW,-402715.8167,-1125833.591
M-34-075-Dc,NW,-402040.8677,-1116589.008
M-34-075-Dd,NW,-393055.2538,-1117237.568
M-34-075-Dd,NE,-384068.5261,-1117871.4
M-34-075-Dd,SE,-384713.1712,-1127118.269
M-34-075-Dd,SW,-393715.0492,-1126483.306
M-34-075-Dd,NW,-393055.2538,-1117237.568
M-34-076-Cc,NW,-384068.5261,-1117871.4
M-34-076-Cc,NE,-375080.7087,-1118490.508
M-34-076-Cc,SE,-375710.2072,-1127738.482
M-34-076-Cc,SW,-384713.1712,-1127118.269
M-34-076-Cc,NW,-384068.5261,-1117871.4
M-34-076-Cd,NW,-375080.7087,-1118490.508
M-34-076-Cd,NE,-366091.8262,-1119094.896
M-34-076-Cd,SE,-366706.1815,-1128343.95
M-34-076-Cd,SW,-375710.2072,-1127738.482
M-34-076-Cd,NW,-375080.7087,-1118490.508
M-34-076-Dc,NW,-366091.8262,-1119094.896
M-34-076-Dc,NE,-357101.9031,-1119684.566
M-34-076-Dc,SE,-357701.1187,-1128934.674
M-34-076-Dc,SW,-366706.1815,-1128343.95
M-34-076-Dc,NW,-366091.8262,-1119094.896
M-34-076-Dd,NW,-357101.9031,-1119684.566
M-34-076-Dd,NE,-348110.9641,-1120259.522
M-34-076-Dd,SE,-348695.0432,-1129510.659
M-34-076-Dd,SW,-357701.1187,-1128934.674
M-34-076-Dd,NW,-357101.9031,-1119684.566
M-34-077-Cc,NW,-348110.9641,-1120259.522
M-34-077-Cc,NE,-339119.0337,-1120819.767
M-34-077-Cc,SE,-339687.9796,-1130071.908
M-34-077-Cc,SW,-348695.0432,-1129510.659
M-34-077-Cc,NW,-348110.9641,-1120259.522
M-34-077-Cd,NW,-339119.0337,-1120819.767
M-34-077-Cd,NE,-330126.1367,-1121365.305
M-34-077-Cd,SE,-330679.9527,-1130618.424
M-34-077-Cd,SW,-339687.9796,-1130071.908
M-34-077-Cd,NW,-339119.0337,-1120819.767
M-34-077-Dc,NW,-330126.1367,-1121365.305
M-34-077-Dc,NE,-321132.2978,-1121896.138
M-34-077-Dc,SE,-321670.987,-1131150.209
M-34-077-Dc,SW,-330679.9527,-1130618.424
M-34-077-Dc,NW,-330126.1367,-1121365.305
M-34-077-Dd,NW,-321132.2978,-1121896.138
M-34-077-Dd,NE,-312137.5418,-1122412.269
M-34-077-Dd,SE,-312661.1074,-1131667.268
M-34-077-Dd,SW,-321670.987,-1131150.209
M-34-077-Dd,NW,-321132.2978,-1121896.138
M-34-078-Cc,NW,-312137.5418,-1122412.269
M-34-078-Cc,NE,-303141.8937,-1122913.702
M-34-078-Cc,SE,-303650.3386,-1132169.602
M-34-078-Cc,SW,-312661.1074,-1131667.268
M-34-078-Cc,NW,-312137.5418,-1122412.269
M-34-078-Cd,NW,-303141.8937,-1122913.702
M-34-078-Cd,NE,-294145.3783,-1123400.439
M-34-078-Cd,SE,-294638.7055,-1132657.215
M-34-078-Cd,SW,-303650.3386,-1132169.602
M-34-078-Cd,NW,-303141.8937,-1122913.702
M-34-078-Dc,NW,-294145.3783,-1123400.439
M-34-078-Dc,NE,-285148.0207,-1123872.484
M-34-078-Dc,SE,-285626.2332,-1133130.11
M-34-078-Dc,SW,-294638.7055,-1132657.215
M-34-078-Dc,NW,-294145.3783,-1123400.439
M-34-078-Dd,NW,-285148.0207,-1123872.484
M-34-078-Dd,NE,-276149.8458,-1124329.839
M-34-078-Dd,SE,-276612.9464,-1133588.289
M-34-078-Dd,SW,-285626.2332,-1133130.11
M-34-078-Dd,NW,-285148.0207,-1123872.484
M-34-079-Cc,NW,-276149.8458,-1124329.839
M-34-079-Cc,NE,-267150.8789,-1124772.507
M-34-079-Cc,SE,-267598.8702,-1134031.755
M-34-079-Cc,SW,-276612.9464,-1133588.289
M-34-079-Cc,NW,-276149.8458,-1124329.839
M-34-079-Cd,NW,-267150.8789,-1124772.507
M-34-079-Cd,NE,-258151.1449,-1125200.49
M-34-079-Cd,SE,-258584.0298,-1134460.51
M-34-079-Cd,SW,-267598.8702,-1134031.755
M-34-079-Cd,NW,-267150.8789,-1124772.507
M-34-079-Dc,NW,-258151.1449,-1125200.49
M-34-079-Dc,NE,-249150.6692,-1125613.791
M-34-079-Dc,SE,-249568.4502,-1134874.558
M-34-079-Dc,SW,-258584.0298,-1134460.51
M-34-079-Dc,NW,-258151.1449,-1125200.49
M-34-079-Dd,NW,-249150.6692,-1125613.791
M-34-079-Dd,NE,-240149.4769,-1126012.413
M-34-079-Dd,SE,-240552.1566,-1135273.9
M-34-079-Dd,SW,-249568.4502,-1134874.558
M-34-079-Dd,NW,-249150.6692,-1125613.791
M-34-080-Cc,NW,-240149.4769,-1126012.413
M-34-080-Cc,NE,-231147.5934,-1126396.358
M-34-080-Cc,SE,-231535.1742,-1135658.539
M-34-080-Cc,SW,-240552.1566,-1135273.9
M-34-080-Cc,NW,-240149.4769,-1126012.413
M-34-080-Cd,NW,-231147.5934,-1126396.358
M-34-080-Cd,NE,-222145.044,-1126765.629
M-34-080-Cd,SE,-222517.5283,-1136028.477
M-34-080-Cd,SW,-231535.1742,-1135658.539
M-34-080-Cd,NW,-231147.5934,-1126396.358
M-34-080-Dc,NW,-222145.044,-1126765.629
M-34-080-Dc,NE,-213141.854,-1127120.227
M-34-080-Dc,SE,-213499.2441,-1136383.717
M-34-080-Dc,SW,-222517.5283,-1136028.477
M-34-080-Dc,NW,-222145.044,-1126765.629
M-34-080-Dd,NW,-213141.854,-1127120.227
M-34-080-Dd,NE,-204138.049,-1127460.155
M-34-080-Dd,SE,-204480.3471,-1136724.261
M-34-080-Dd,SW,-213499.2441,-1136383.717
M-34-080-Dd,NW,-213141.854,-1127120.227
M-34-081-Cc,NW,-204138.049,-1127460.155
M-34-081-Cc,NE,-195133.6543,-1127785.416
M-34-081-Cc,SE,-195460.8625,-1137050.111
M-34-081-Cc,SW,-204480.3471,-1136724.261
M-34-081-Cc,NW,-204138.049,-1127460.155
M-34-081-Cd,NW,-195133.6543,-1127785.416
M-34-081-Cd,NE,-186128.6955,-1128096.01
M-34-081-Cd,SE,-186440.8159,-1137361.268
M-34-081-Cd,SW,-195460.8625,-1137050.111
M-34-081-Cd,NW,-195133.6543,-1127785.416
M-34-081-Dc,NW,-186128.6955,-1128096.01
M-34-081-Dc,NE,-177123.1981,-1128391.941
M-34-081-Dc,SE,-177420.2327,-1137657.735
M-34-081-Dc,SW,-186440.8159,-1137361.268
M-34-081-Dc,NW,-186128.6955,-1128096.01
M-34-081-Dd,NW,-177123.1981,-1128391.941
M-34-081-Dd,NE,-168117.1877,-1128673.21
M-34-081-Dd,SE,-168399.1384,-1137939.514
M-34-081-Dd,SW,-177420.2327,-1137657.735
M-34-081-Dd,NW,-177123.1981,-1128391.941
M-34-082-Cc,NW,-168117.1877,-1128673.21
M-34-082-Cc,NE,-159110.69,-1128939.818
M-34-082-Cc,SE,-159377.5585,-1138206.606
M-34-082-Cc,SW,-168399.1384,-1137939.514
M-34-082-Cc,NW,-168117.1877,-1128673.21
M-34-082-Cd,NW,-159110.69,-1128939.818
M-34-082-Cd,NE,-150103.7306,-1129191.768
M-34-082-Cd,SE,-150355.5186,-1138459.014
M-34-082-Cd,SW,-159377.5585,-1138206.606
M-34-082-Cd,NW,-159110.69,-1128939.818
M-34-082-Dc,NW,-150103.7306,-1129191.768
M-34-082-Dc,NE,-141096.3351,-1129429.061
M-34-082-Dc,SE,-141333.0443,-1138696.737
M-34-082-Dc,SW,-150355.5186,-1138459.014
M-34-082-Dc,NW,-150103.7306,-1129191.768
M-34-082-Dd,NW,-141096.3351,-1129429.061
M-34-082-Dd,NE,-132088.5294,-1129651.699
M-34-082-Dd,SE,-132310.1612,-1138919.779
M-34-082-Dd,SW,-141333.0443,-1138696.737
M-34-082-Dd,NW,-141096.3351,-1129429.061
M-33-093-Ba,NW,-618338.8505,-1105804.992
M-33-093-Ba,NE,-609371.8816,-1106809.903
M-33-093-Ba,SE,-610396.445,-1116020.915
M-33-093-Ba,SW,-619378.6619,-1115014.272
M-33-093-Ba,NW,-618338.8505,-1105804.992
M-33-093-Bb,NW,-609371.8816,-1106809.903
M-33-093-Bb,NE,-600403.236,-1107799.968
M-33-093-Bb,SE,-601412.5557,-1117012.688
M-33-093-Bb,SW,-610396.445,-1116020.915
M-33-093-Bb,NW,-609371.8816,-1106809.903
M-33-094-Aa,NW,-600403.236,-1107799.968
M-33-094-Aa,NE,-591432.9367,-1108775.19
M-33-094-Aa,SE,-592427.0169,-1117989.596
M-33-094-Aa,SW,-601412.5557,-1117012.688
M-33-094-Aa,NW,-600403.236,-1107799.968
M-33-094-Ab,NW,-591432.9367,-1108775.19
M-33-094-Ab,NE,-582461.0066,-1109735.575
M-33-094-Ab,SE,-583439.8514,-1118951.642
M-33-094-Ab,SW,-592427.0169,-1117989.596
M-33-094-Ab,NW,-591432.9367,-1108775.19
M-33-094-Ba,NW,-582461.0066,-1109735.575
M-33-094-Ba,NE,-573487.4686,-1110681.126
M-33-094-Ba,SE,-574451.0823,-1119898.83
M-33-094-Ba,SW,-583439.8514,-1118951.642
M-33-094-Ba,NW,-582461.0066,-1109735.575
M-33-094-Bb,NW,-573487.4686,-1110681.126
M-33-094-Bb,NE,-564512.346,-1111611.847
M-33-094-Bb,SE,-565460.7327,-1120831.166
M-33-094-Bb,SW,-574451.0823,-1119898.83
M-33-094-Bb,NW,-573487.4686,-1110681.126
M-33-095-Aa,NW,-564512.346,-1111611.847
M-33-095-Aa,NE,-555535.6618,-1112527.744
M-33-095-Aa,SE,-556468.8256,-1121748.652
M-33-095-Aa,SW,-565460.7327,-1120831.166
M-33-095-Aa,NW,-564512.346,-1111611.847
M-33-095-Ab,NW,-555535.6618,-1112527.744
M-33-095-Ab,NE,-546557.4391,-1113428.819
M-33-095-Ab,SE,-547475.3842,-1122651.293
M-33-095-Ab,SW,-556468.8256,-1121748.652
M-33-095-Ab,NW,-555535.6618,-1112527.744
M-33-095-Ba,NW,-546557.4391,-1113428.819
M-33-095-Ba,NE,-537577.7013,-1114315.077
M-33-095-Ba,SE,-538480.4318,-1123539.093
M-33-095-Ba,SW,-547475.3842,-1122651.293
M-33-095-Ba,NW,-546557.4391,-1113428.819
M-33-095-Bb,NW,-537577.7013,-1114315.077
M-33-095-Bb,NE,-528596.4717,-1115186.522
M-33-095-Bb,SE,-529483.9916,-1124412.056
M-33-095-Bb,SW,-538480.4318,-1123539.093
M-33-095-Bb,NW,-537577.7013,-1114315.077
M-33-096-Aa,NW,-528596.4717,-1115186.522
M-33-096-Aa,NE,-519613.7736,-1116043.158
M-33-096-Aa,SE,-520486.087,-1125270.186
M-33-096-Aa,SW,-529483.9916,-1124412.056
M-33-096-Aa,NW,-528596.4717,-1115186.522
M-33-096-Ab,NW,-519613.7736,-1116043.158
M-33-096-Ab,NE,-510629.6304,-1116884.989
M-33-096-Ab,SE,-511486.7414,-1126113.487
M-33-096-Ab,SW,-520486.087,-1125270.186
M-33-096-Ab,NW,-519613.7736,-1116043.158
M-33-096-Ba,NW,-510629.6304,-1116884.989
M-33-096-Ba,NE,-501644.0658,-1117712.02
M-33-096-Ba,SE,-502485.9783,-1126941.963
M-33-096-Ba,SW,-511486.7414,-1126113.487
M-33-096-Ba,NW,-510629.6304,-1116884.989
M-33-096-Bb,NW,-501644.0658,-1117712.02
M-33-096-Bb,NE,-492657.1032,-1118524.253
M-33-096-Bb,SE,-493483.8212,-1127755.618
M-33-096-Bb,SW,-502485.9783,-1126941.963
M-33-096-Bb,NW,-501644.0658,-1117712.02
M-34-085-Aa,NW,-492657.1032,-1118524.253
M-34-085-Aa,NE,-483668.7662,-1119321.693
M-34-085-Aa,SE,-484480.2937,-1128554.455
M-34-085-Aa,SW,-493483.8212,-1127755.618
M-34-085-Aa,NW,-492657.1032,-1118524.253
M-34-085-Ab,NW,-483668.7662,-1119321.693
M-34-085-Ab,NE,-474679.0786,-1120104.344
M-34-085-Ab,SE,-475475.4194,-1129338.478
M-34-085-Ab,SW,-484480.2937,-1128554.455
M-34-085-Ab,NW,-483668.7662,-1119321.693
M-34-085-Ba,NW,-474679.0786,-1120104.344
M-34-085-Ba,NE,-465688.0641,-1120872.21
M-34-085-Ba,SE,-466469.2221,-1130107.692
M-34-085-Ba,SW,-475475.4194,-1129338.478
M-34-085-Ba,NW,-474679.0786,-1120104.344
M-34-085-Bb,NW,-465688.0641,-1120872.21
M-34-085-Bb,NE,-456695.7465,-1121625.293
M-34-085-Bb,SE,-457461.7255,-1130862.099
M-34-085-Bb,SW,-466469.2221,-1130107.692
M-34-085-Bb,NW,-465688.0641,-1120872.21
M-34-086-Aa,NW,-456695.7465,-1121625.293
M-34-086-Aa,NE,-447702.1496,-1122363.6
M-34-086-Aa,SE,-448452.9535,-1131601.704
M-34-086-Aa,SW,-457461.7255,-1130862.099
M-34-086-Aa,NW,-456695.7465,-1121625.293
M-34-086-Ab,NW,-447702.1496,-1122363.6
M-34-086-Ab,NE,-438707.2975,-1123087.131
M-34-086-Ab,SE,-439442.93,-1132326.51
M-34-086-Ab,SW,-448452.9535,-1131601.704
M-34-086-Ab,NW,-447702.1496,-1122363.6
M-34-086-Ba,NW,-438707.2975,-1123087.131
M-34-086-Ba,NE,-429711.214,-1123795.893
M-34-086-Ba,SE,-430431.6789,-1133036.521
M-34-086-Ba,SW,-439442.93,-1132326.51
M-34-086-Ba,NW,-438707.2975,-1123087.131
M-34-086-Bb,NW,-429711.214,-1123795.893
M-34-086-Bb,NE,-420713.9233,-1124489.888
M-34-086-Bb,SE,-421419.2242,-1133731.74
M-34-086-Bb,SW,-430431.6789,-1133036.521
M-34-086-Bb,NW,-429711.214,-1123795.893
M-34-087-Aa,NW,-420713.9233,-1124489.888
M-34-087-Aa,NE,-411715.4495,-1125169.119
M-34-087-Aa,SE,-412405.59,-1134412.171
M-34-087-Aa,SW,-421419.2242,-1133731.74
M-34-087-Aa,NW,-420713.9233,-1124489.888
M-34-087-Ab,NW,-411715.4495,-1125169.119
M-34-087-Ab,NE,-402715.8167,-1125833.591
M-34-087-Ab,SE,-403390.8004,-1135077.818
M-34-087-Ab,SW,-412405.59,-1134412.171
M-34-087-Ab,NW,-411715.4495,-1125169.119
M-34-087-Ba,NW,-402715.8167,-1125833.591
M-34-087-Ba,NE,-393715.0492,-1126483.306
M-34-087-Ba,SE,-394374.8797,-1135728.683
M-34-087-Ba,SW,-403390.8004,-1135077.818
M-34-087-Ba,NW,-402715.8167,-1125833.591
M-34-087-Bb,NW,-393715.0492,-1126483.306
M-34-087-Bb,NE,-384713.1712,-1127118.269
M-34-087-Bb,SE,-385357.852,-1136364.771
M-34-087-Bb,SW,-394374.8797,-1135728.683
M-34-087-Bb,NW,-393715.0492,-1126483.306
M-34-088-Aa,NW,-384713.1712,-1127118.269
M-34-088-Aa,NE,-375710.2072,-1127738.482
M-34-088-Aa,SE,-376339.7417,-1136986.084
M-34-088-Aa,SW,-385357.852,-1136364.771
